online_order,book_table,location,rest_type,cuisines,listed_in(type),listed_in(city)
1,0,15,40,860,2,5
1,0,27,29,1461,2,5
1,0,84,22,1147,2,5
1,0,28,23,1037,2,5
1,0,71,66,1447,2,5
1,0,52,2,533,2,5
1,0,8,51,1909,2,5
1,0,20,22,1109,2,5
1,0,27,66,1870,2,5
1,0,27,22,1109,2,5
0,1,8,29,1870,2,5
1,0,84,41,1419,2,5
1,0,8,29,1483,2,5
1,1,52,10,335,2,5
1,0,20,66,1870,2,5
1,0,72,66,1572,2,5
1,0,8,22,1109,2,5
1,0,71,66,790,2,5
0,0,8,0,511,2,5
1,0,31,40,1870,2,5
1,0,4,66,1447,2,5
1,0,71,22,712,2,5
1,0,15,29,307,2,5
1,0,84,16,834,2,5
1,0,27,29,1407,2,5
1,0,91,29,1275,2,5
1,0,8,66,1248,2,5
1,0,52,40,470,2,5
1,0,20,29,1419,2,5
1,0,20,66,798,2,5
1,0,27,66,1460,2,5
0,0,8,66,1900,2,5
1,0,52,5,551,2,5
1,0,27,40,1353,2,5
1,0,15,22,1015,2,5
1,0,8,42,556,2,5
1,0,8,29,1459,2,5
1,1,27,29,1432,2,5
1,0,8,66,1470,2,5
1,0,15,42,1569,2,5
0,0,8,66,1029,2,5
1,0,27,42,1589,2,5
1,0,27,29,185,2,5
1,0,84,22,1159,2,5
1,0,27,29,1393,2,5
1,1,52,29,1838,2,5
1,0,8,29,1549,2,5
1,0,15,66,1685,2,5
1,1,12,29,487,2,5
1,0,80,22,1109,2,5
1,0,84,66,1870,2,5
1,0,1,66,853,2,5
1,0,84,0,551,2,5
1,0,8,29,1408,2,5
1,0,84,29,518,2,5
1,0,91,66,1870,2,5
0,0,8,29,1363,2,5
0,0,8,54,1311,2,5
1,1,79,29,918,2,5
1,0,27,29,1459,2,5
1,0,64,40,1469,2,5
1,0,20,66,1478,2,5
1,1,12,10,626,2,5
1,1,8,29,1720,2,5
1,0,27,29,1461,2,5
1,0,8,22,64,2,5
1,1,27,29,1795,2,5
1,1,82,10,435,2,5
1,1,12,10,1419,2,5
1,0,84,23,83,2,5
1,1,82,10,1848,2,5
1,1,51,10,1419,2,5
1,0,20,66,1908,2,5
0,0,8,22,1137,2,5
1,0,4,66,1461,2,5
1,1,52,29,1107,2,5
1,0,27,66,147,2,5
1,0,84,66,1227,2,5
1,0,16,66,1908,2,5
1,0,15,29,1267,2,5
1,0,84,40,105,2,5
1,1,12,29,1870,2,5
1,1,15,29,1459,2,5
1,0,48,66,1422,2,5
0,0,8,42,1569,2,5
0,0,8,42,1589,2,5
1,1,52,48,1870,2,5
0,0,8,66,1297,2,5
1,0,15,29,457,2,5
0,0,8,29,1433,2,5
0,0,8,41,551,2,5
1,1,51,62,490,2,5
1,0,71,40,1243,2,5
1,0,27,29,1475,2,5
0,0,8,66,1665,2,5
1,1,71,29,1406,2,5
1,0,12,29,147,2,5
1,0,8,22,1146,2,5
0,0,8,6,561,2,5
0,0,8,66,1870,2,5
0,0,8,66,1325,2,5
0,0,8,16,834,2,5
0,0,8,66,1393,2,5
1,0,71,29,1432,2,5
1,0,12,66,1001,2,5
1,0,27,29,935,2,5
0,0,8,51,1461,2,5
0,0,8,42,1589,2,5
1,0,46,66,1097,2,5
1,0,15,29,1227,2,5
1,0,20,66,1447,2,5
1,0,20,40,868,2,5
1,1,15,29,1481,2,5
1,0,20,66,1622,2,5
1,0,84,29,1770,2,5
1,0,54,29,941,2,5
1,0,20,40,1447,2,5
1,1,12,29,43,2,5
1,1,12,29,1406,2,5
1,1,27,10,131,2,5
1,0,71,41,628,2,5
1,0,71,41,1909,2,5
1,1,72,29,204,2,5
1,1,15,29,1337,2,5
1,1,52,29,1886,2,5
1,0,84,66,105,2,5
1,0,14,16,1696,2,5
1,0,18,40,144,2,5
1,1,82,29,1808,2,5
1,0,91,66,1870,2,5
1,1,72,29,1406,2,5
1,0,20,66,619,2,5
1,0,84,40,1483,2,5
1,0,20,40,1870,2,5
1,0,20,29,1477,2,5
1,0,48,6,561,2,5
1,1,27,29,1268,2,5
1,0,46,40,1086,2,5
1,0,20,29,1282,2,5
1,0,27,56,1611,2,5
1,1,27,41,114,2,5
1,1,52,29,453,2,5
1,0,18,66,1419,2,5
1,0,52,41,1565,2,5
1,0,46,41,1767,2,5
1,0,20,40,1859,2,5
1,0,20,66,1011,2,5
0,1,84,8,1447,2,5
1,0,18,40,72,2,5
1,1,84,29,1481,2,5
0,0,27,42,1569,2,5
1,0,46,40,1892,2,5
1,0,67,29,372,2,5
1,0,84,41,1514,2,5
1,0,52,66,1447,2,5
1,0,84,66,1870,2,5
1,0,72,6,552,2,5
1,0,84,29,453,2,5
1,0,27,40,1436,2,5
1,0,84,29,1803,2,5
1,0,91,66,868,2,5
0,0,71,29,157,2,5
0,1,51,10,1501,2,5
0,0,71,22,1196,2,5
0,0,72,29,1227,2,5
0,0,52,29,1268,2,5
0,0,72,23,1127,2,5
1,0,14,42,1569,2,5
0,0,82,66,868,2,5
0,0,71,66,1870,2,5
0,1,82,10,200,2,5
0,0,28,29,1268,2,5
0,0,79,29,1675,2,5
0,0,82,63,1690,2,5
0,0,84,40,1447,2,5
0,0,27,40,1722,2,5
0,0,3,66,1870,2,5
0,0,71,66,995,2,5
0,0,79,40,1770,2,5
0,0,79,41,975,2,5
0,0,20,40,868,2,5
0,0,72,29,1447,2,5
1,0,14,22,1109,2,5
1,0,72,29,414,2,5
1,0,27,29,1563,2,5
1,0,72,66,1671,2,5
1,0,20,66,1870,2,5
1,0,48,40,1886,2,5
1,0,8,66,1738,2,5
1,0,20,66,898,2,5
1,0,20,41,1515,2,5
1,0,27,69,1908,2,5
1,0,72,29,1227,2,5
1,0,28,29,1347,2,5
1,0,67,29,1908,2,5
1,0,72,66,1870,2,5
1,0,8,66,1870,2,5
1,0,47,40,1870,2,5
1,1,72,29,1436,2,5
1,0,80,66,1913,2,5
1,1,80,10,1820,2,5
1,0,20,22,1109,2,5
1,0,20,66,1870,2,5
1,0,54,66,1908,2,5
1,0,80,29,1447,2,5
1,0,79,66,1886,2,5
1,0,79,66,1461,2,5
1,0,71,66,1011,2,5
1,0,27,41,885,2,5
1,0,8,66,858,2,5
0,1,51,10,1587,2,5
0,0,84,35,1554,2,5
0,1,71,65,1233,2,5
0,0,51,65,1568,2,5
0,0,50,10,1544,2,5
1,0,67,10,1268,2,5
1,0,20,66,975,2,5
1,0,87,66,1461,2,5
1,0,87,29,1447,2,5
1,0,84,66,954,2,5
1,0,91,66,1870,2,5
0,0,72,29,935,2,5
0,1,79,29,769,2,5
0,0,82,22,67,2,5
1,1,52,23,79,2,5
0,1,79,29,1770,2,5
0,0,71,29,1227,2,5
0,0,71,42,781,2,5
0,0,84,22,1170,2,5
0,0,72,66,1001,2,5
0,0,12,23,696,2,5
0,0,12,66,1227,2,5
0,0,71,29,7,2,5
0,0,52,24,1165,2,5
0,0,12,29,446,2,5
0,0,12,42,1589,2,5
1,0,28,22,1035,2,5
0,0,82,66,1640,2,5
0,0,84,22,1131,2,5
0,0,51,29,1275,2,5
0,0,14,41,551,2,5
0,0,72,66,1011,2,5
0,0,52,66,1317,2,5
0,0,79,29,1478,2,5
0,0,15,16,790,2,5
0,0,15,29,1011,2,5
0,0,14,24,1164,2,5
0,0,15,66,1657,2,5
0,0,12,66,1622,2,5
0,0,72,0,511,2,5
0,0,82,29,1634,2,5
0,0,71,41,1892,2,5
0,0,82,29,1011,2,5
0,0,13,41,777,2,5
0,0,79,66,1908,2,5
0,0,51,0,511,2,5
0,0,72,66,1461,2,5
0,0,52,22,1109,2,5
0,0,84,42,1569,2,5
0,0,14,16,772,2,5
0,0,84,66,1886,2,5
0,0,79,66,868,2,5
0,0,52,29,1447,2,5
0,1,15,29,1546,2,5
0,0,52,66,975,2,5
0,0,71,29,1419,2,5
0,0,82,42,1589,2,5
0,0,52,66,846,2,5
0,0,72,66,935,2,5
0,0,72,66,1671,2,5
0,0,52,42,1569,2,5
0,0,79,66,1461,2,5
0,0,20,66,1789,2,5
0,0,51,40,1569,2,5
0,0,80,66,1461,2,5
0,0,80,66,1001,2,5
0,0,52,66,1694,2,5
0,0,49,66,1461,2,5
0,0,72,29,1447,2,5
0,0,80,29,933,2,5
0,0,84,66,1870,2,5
0,0,80,66,810,2,5
0,0,14,6,551,2,5
0,0,80,66,868,2,5
0,0,52,66,1677,2,5
0,0,84,40,1787,2,5
0,0,72,41,413,2,5
0,0,0,40,411,2,5
0,0,80,66,1317,2,5
0,0,80,41,318,2,5
0,0,79,66,935,2,5
0,0,84,66,810,2,5
1,0,88,16,772,2,5
0,0,52,66,1326,2,5
0,0,52,41,1317,2,5
0,0,15,29,200,2,5
0,0,72,3,551,2,5
0,0,20,66,1864,2,5
0,0,79,16,790,2,5
0,0,72,66,1517,2,5
0,0,14,29,1870,2,5
0,0,52,28,1174,2,5
0,0,72,66,975,2,5
0,0,52,66,935,2,5
0,0,71,42,1569,2,5
0,0,79,66,975,2,5
0,0,52,66,1909,2,5
0,0,80,66,1908,2,5
0,0,11,53,1506,2,5
0,0,72,41,1886,2,5
0,0,79,40,551,2,5
0,0,84,3,1569,2,5
0,0,54,3,511,2,5
0,0,84,66,1889,2,5
0,0,12,66,1227,2,5
0,0,14,66,1870,2,5
0,0,71,22,1109,2,5
0,0,72,66,1447,2,5
0,0,71,66,628,2,5
0,0,52,66,1843,2,5
0,0,52,66,1870,2,5
0,0,14,66,1227,2,5
0,0,72,66,1622,2,5
0,0,79,41,1859,2,5
0,0,80,41,551,2,5
0,0,79,41,1870,2,5
0,0,72,66,1478,2,5
0,0,18,66,1447,2,5
1,0,21,41,1176,2,5
0,0,91,40,511,2,5
0,0,14,29,1465,2,5
0,0,51,66,1201,2,5
0,0,51,0,511,2,5
1,0,14,66,1390,2,5
0,0,12,66,1462,2,5
1,0,79,29,1406,2,5
0,0,71,66,1349,2,5
0,0,82,66,818,2,5
1,0,20,6,551,2,5
0,0,52,29,1461,2,5
0,0,90,66,817,2,5
0,0,8,66,1888,2,5
1,0,80,66,1870,2,5
1,0,54,69,1908,2,5
1,0,79,42,1589,2,5
1,0,20,29,1379,2,5
1,0,87,66,1478,2,5
1,0,8,54,1900,2,5
1,0,13,29,1287,2,5
0,0,80,66,1447,2,5
1,0,84,66,1478,2,5
1,0,8,29,1393,2,5
1,0,13,29,1461,2,5
1,0,20,66,1297,2,5
1,0,8,29,1886,2,5
1,0,8,66,1805,2,5
1,0,8,29,1447,2,5
1,0,80,66,1001,2,5
1,0,80,66,935,2,5
1,0,80,66,1870,2,5
1,0,20,42,1589,2,5
1,0,72,66,959,2,5
1,0,20,66,915,2,5
1,0,84,66,868,2,5
1,0,80,66,1908,2,5
1,0,20,66,1908,2,5
1,0,27,40,1560,2,5
1,0,79,41,1886,2,5
1,0,27,41,1461,2,5
0,0,48,29,1870,2,5
1,0,20,40,487,2,5
1,0,47,40,1227,2,5
1,0,71,29,1011,2,5
0,0,84,41,1886,2,5
1,0,16,66,1886,2,5
1,0,12,29,1870,2,5
1,0,8,29,1671,2,5
1,1,52,29,1615,2,5
1,1,15,29,1275,2,5
1,1,51,29,1547,2,5
1,0,8,45,1072,3,5
1,0,8,42,1569,3,5
0,0,8,0,511,3,5
0,0,8,22,513,3,5
1,0,8,51,772,3,5
0,0,8,0,511,3,5
1,0,8,6,561,3,5
1,0,8,51,521,3,5
1,0,8,42,1589,3,5
1,0,8,67,1847,3,5
0,0,8,18,781,3,5
1,0,8,0,561,3,5
1,0,8,42,511,3,5
1,0,8,42,1589,3,5
0,0,8,42,1569,3,5
0,0,8,42,1589,3,5
1,0,8,42,556,3,5
1,0,8,16,826,3,5
0,0,8,42,1569,3,5
0,0,8,41,551,3,5
0,0,8,42,1743,3,5
0,0,8,6,561,3,5
0,0,8,42,1589,3,5
1,0,8,42,1569,3,5
0,1,79,29,769,3,5
1,1,71,23,362,3,5
0,1,71,34,1848,3,5
0,1,12,22,80,3,5
1,0,51,2,540,3,5
0,0,71,42,781,3,5
0,0,72,42,781,3,5
0,0,51,2,530,3,5
0,0,14,66,1847,3,5
1,1,52,22,1184,3,5
1,0,12,42,1589,3,5
1,0,72,22,475,3,5
1,0,84,22,648,3,5
0,0,52,24,1165,3,5
1,0,51,66,1589,3,5
0,0,12,42,1589,3,5
0,0,51,42,1589,3,5
0,1,84,29,424,3,5
1,0,84,2,519,3,5
1,1,72,29,1585,3,5
1,0,52,2,533,3,5
0,0,84,42,511,3,5
0,0,72,6,561,3,5
1,0,14,20,800,3,5
1,0,82,42,1589,3,5
1,0,51,3,554,3,5
0,0,52,42,1569,3,5
0,0,14,24,1164,3,5
0,0,14,66,1847,3,5
1,0,71,45,704,3,5
0,0,51,39,1569,3,5
1,0,14,42,1569,3,5
1,0,28,16,781,3,5
0,0,72,6,561,3,5
0,0,84,0,511,3,5
0,0,52,6,561,3,5
1,0,14,68,1659,3,5
0,0,72,0,511,3,5
1,0,79,6,551,3,5
0,0,71,42,1589,3,5
1,0,52,42,1569,3,5
0,0,14,68,1847,3,5
1,0,52,42,1569,3,5
1,0,79,16,772,3,5
0,0,51,0,511,3,5
1,0,12,42,1569,3,5
0,1,84,22,1177,3,5
0,0,80,66,788,3,5
0,0,84,42,1569,3,5
1,0,84,0,551,3,5
0,0,79,6,512,3,5
1,0,52,5,551,3,5
0,0,80,0,511,3,5
1,0,12,20,790,3,5
1,0,84,6,559,3,5
1,0,72,66,1572,3,5
0,0,80,68,1841,3,5
0,0,82,42,1589,3,5
1,0,84,0,551,3,5
1,0,72,42,772,3,5
1,0,71,42,1569,3,5
0,0,79,0,511,3,5
0,0,52,42,1569,3,5
0,0,84,67,1847,3,5
0,0,51,40,1569,3,5
1,0,80,42,1743,3,5
1,0,80,2,533,3,5
0,0,14,68,1847,3,5
0,0,52,42,1569,3,5
0,0,72,68,575,3,5
0,0,80,66,1607,3,5
0,0,14,6,551,3,5
0,0,79,69,551,3,5
0,0,79,1,511,3,5
0,0,72,41,413,3,5
1,0,79,42,1589,3,5
1,0,72,6,552,3,5
0,0,72,3,551,3,5
0,0,14,66,1847,3,5
0,0,14,42,511,3,5
0,0,71,42,511,3,5
0,0,71,39,1569,3,5
0,0,14,6,511,3,5
0,0,71,42,1569,3,5
0,0,79,40,551,3,5
0,0,84,3,1569,3,5
0,0,72,1,565,3,5
0,0,52,66,1843,3,5
0,0,14,0,512,3,5
0,0,52,68,1844,3,5
0,0,28,42,1589,3,5
0,0,84,22,1165,3,5
0,0,51,0,511,3,5
1,0,71,40,551,3,5
1,0,71,42,772,3,5
0,0,71,42,511,3,5
1,0,52,23,1112,3,5
0,0,72,22,1133,3,5
1,1,15,27,1154,3,5
0,0,20,6,561,3,5
1,0,15,24,1164,3,5
0,0,87,24,703,3,5
1,0,15,42,1569,3,5
1,0,15,42,1572,3,5
1,0,20,42,1589,3,5
0,0,91,66,512,3,5
0,0,91,68,1841,3,5
0,0,54,3,511,3,5
0,0,67,22,1174,3,5
0,0,67,22,1171,3,5
1,1,8,29,583,4,5
0,1,8,10,1560,4,5
0,1,8,29,1361,4,5
0,1,8,62,119,4,5
0,0,8,10,1908,4,5
0,1,8,34,404,4,5
1,1,8,38,1048,4,5
1,0,8,29,1441,4,5
0,1,8,65,104,4,5
1,0,8,29,443,4,5
1,1,8,10,1528,4,5
1,0,8,29,107,4,5
0,0,8,35,45,4,5
1,1,8,29,1720,4,5
0,1,8,35,1698,4,5
0,0,8,65,1447,4,5
1,0,8,15,1228,4,5
0,0,8,22,513,4,5
1,0,8,29,1406,4,5
0,0,8,22,1028,4,5
1,0,8,29,1681,4,5
0,0,8,56,1698,4,5
1,0,8,29,1459,4,5
1,0,8,29,1832,4,5
1,0,8,66,1738,4,5
1,0,8,29,1916,4,5
0,1,8,29,1870,4,5
1,0,8,22,64,4,5
1,0,8,66,1461,4,5
0,0,8,66,1433,4,5
1,0,8,29,1795,4,5
0,0,8,29,1563,4,5
1,0,8,54,1870,4,5
1,0,8,29,1483,4,5
1,1,8,29,1860,4,5
0,0,8,29,1363,4,5
1,1,8,10,1602,4,5
1,0,8,29,1549,4,5
0,1,8,29,1545,4,5
0,1,8,29,1449,4,5
0,0,8,10,1275,4,5
0,0,8,22,1137,4,5
0,0,8,29,1870,4,5
0,0,8,29,1431,4,5
1,0,8,54,1900,4,5
1,0,8,29,1393,4,5
1,0,8,29,1447,4,5
1,0,8,29,1886,4,5
1,0,8,22,1109,4,5
1,0,8,22,1174,4,5
0,0,8,29,1275,4,5
0,0,8,29,1433,4,5
0,0,8,29,901,4,5
1,0,8,29,1497,4,5
1,0,8,29,1671,4,5
1,0,8,22,1146,4,5
1,0,8,29,1408,4,5
0,1,8,29,1248,4,5
1,0,8,45,1072,4,5
1,0,8,66,129,4,5
1,0,8,66,1077,4,5
1,0,8,66,1248,4,5
1,0,8,6,561,4,5
0,0,8,66,1433,4,5
1,0,8,52,1419,4,5
0,0,8,66,1029,4,5
1,0,8,66,287,4,5
0,0,8,66,1687,4,5
0,0,8,51,182,4,5
1,0,8,66,1805,4,5
1,0,8,66,858,4,5
1,0,8,66,1077,4,5
1,0,8,66,1478,4,5
1,0,8,66,1622,4,5
1,0,8,66,1900,4,5
1,0,8,42,1589,4,5
0,0,8,66,1297,4,5
0,0,8,66,861,4,5
0,0,8,66,1908,4,5
0,0,8,66,1489,4,5
1,0,8,66,1870,4,5
1,0,8,66,1470,4,5
0,0,8,66,1795,4,5
1,0,8,52,847,4,5
0,0,8,66,1665,4,5
0,0,8,66,1870,4,5
0,0,8,66,1325,4,5
0,0,8,66,1393,4,5
1,0,8,66,966,4,5
0,0,8,51,1461,4,5
0,0,8,66,1461,4,5
0,0,8,66,1227,4,5
1,0,8,51,1909,4,5
1,0,8,51,668,4,5
1,0,8,51,1816,4,5
0,0,8,66,1888,4,5
0,1,52,56,451,4,5
1,1,12,29,487,4,5
0,1,72,29,1620,4,5
0,0,71,34,495,4,5
1,1,52,29,1886,4,5
0,1,51,56,1492,4,5
0,1,51,48,444,4,5
0,1,51,48,1544,4,5
1,1,51,49,441,4,5
0,0,71,29,157,4,5
0,1,52,48,363,4,5
0,0,72,29,935,4,5
0,0,12,22,725,4,5
1,1,52,29,1107,4,5
0,0,51,34,1848,4,5
0,0,52,48,1916,4,5
0,1,82,10,36,4,5
0,1,71,48,1797,4,5
1,1,82,10,435,4,5
0,1,71,57,1538,4,5
1,0,12,56,100,4,5
0,1,51,10,1587,4,5
1,1,12,10,626,4,5
1,1,51,32,1873,4,5
0,1,72,29,426,4,5
0,0,82,35,1240,4,5
0,1,84,48,117,4,5
0,1,51,10,1501,4,5
1,1,52,22,1025,4,5
0,1,79,29,769,4,5
0,1,28,29,1860,4,5
1,1,51,62,490,4,5
1,0,51,29,1571,4,5
0,1,51,50,1883,4,5
0,1,12,29,158,4,5
0,1,52,35,1240,4,5
1,1,71,23,362,4,5
0,1,71,34,1848,4,5
1,1,52,29,38,4,5
0,0,82,29,753,4,5
0,0,51,56,1840,4,5
0,1,28,10,379,4,5
1,1,12,29,43,4,5
1,1,52,48,1870,4,5
1,1,82,10,1848,4,5
1,1,12,10,1419,4,5
0,1,71,29,1770,4,5
0,1,51,48,1617,4,5
1,1,51,29,1877,4,5
1,1,51,29,1769,4,5
1,0,71,29,183,4,5
1,0,52,29,941,4,5
0,0,82,22,67,4,5
0,1,71,10,356,4,5
1,1,52,23,79,4,5
0,1,84,48,1755,4,5
0,1,84,29,497,4,5
0,0,12,56,1503,4,5
1,1,71,29,1406,4,5
0,1,51,10,1248,4,5
0,1,12,22,80,4,5
0,0,12,22,1109,4,5
0,1,72,48,1232,4,5
0,1,79,29,1770,4,5
1,0,52,67,1847,4,5
0,1,52,29,1751,4,5
0,1,51,48,1751,4,5
0,0,71,29,1227,4,5
0,0,52,48,1619,4,5
0,1,52,29,468,4,5
0,1,71,56,1698,4,5
0,0,71,29,1256,4,5
0,1,51,10,1860,4,5
0,0,12,10,1519,4,5
1,0,12,29,147,4,5
0,1,82,10,438,4,5
0,1,52,23,1150,4,5
0,0,51,34,508,4,5
0,1,52,48,1533,4,5
0,1,51,29,1613,4,5
0,1,52,35,1527,4,5
1,1,82,10,432,4,5
0,0,51,29,376,4,5
0,0,12,65,1064,4,5
1,0,84,29,1217,4,5
1,1,51,10,1419,4,5
1,1,84,10,1708,4,5
1,0,84,29,1803,4,5
1,0,12,22,66,4,5
1,1,82,29,1808,4,5
1,1,12,22,61,4,5
1,1,52,29,453,4,5
0,0,14,29,1285,4,5
0,1,84,29,1827,4,5
1,1,12,10,120,4,5
0,0,84,35,1554,4,5
1,1,72,29,1406,4,5
0,1,72,29,1227,4,5
0,1,71,48,1621,4,5
0,0,84,22,1170,4,5
1,0,84,29,453,4,5
0,0,72,48,422,4,5
0,1,84,48,1365,4,5
0,1,71,65,1233,4,5
1,1,12,29,1406,4,5
0,1,72,48,1860,4,5
0,0,71,22,1196,4,5
0,0,12,23,696,4,5
0,1,12,10,1222,4,5
0,0,71,29,7,4,5
0,1,52,35,1449,4,5
0,1,72,29,1275,4,5
0,1,72,48,1770,4,5
0,0,80,29,1447,4,5
1,0,72,22,475,4,5
0,1,12,29,1870,4,5
0,1,71,11,1870,4,5
0,0,84,29,428,4,5
1,1,72,29,204,4,5
1,1,12,29,1870,4,5
1,1,84,10,136,4,5
0,0,72,8,1698,4,5
0,0,71,8,1317,4,5
1,0,84,22,648,4,5
1,0,72,10,1870,4,5
1,0,84,29,1770,4,5
1,1,79,29,918,4,5
0,1,84,48,1870,4,5
1,1,51,29,1547,4,5
1,0,12,29,1860,4,5
1,1,52,10,335,4,5
0,1,52,48,1419,4,5
0,0,72,8,1700,4,5
0,1,71,48,1500,4,5
0,1,71,11,1227,4,5
0,0,51,65,1568,4,5
1,0,52,29,564,4,5
1,0,12,22,65,4,5
1,1,80,10,1820,4,5
0,0,12,29,446,4,5
1,0,71,29,1432,4,5
1,0,79,29,1483,4,5
1,0,84,29,975,4,5
1,0,84,23,83,4,5
0,1,51,10,1770,4,5
1,0,14,29,1852,4,5
0,1,52,38,1492,4,5
1,0,28,22,1035,4,5
1,0,51,10,1868,4,5
1,0,82,29,1317,4,5
0,0,52,56,1410,4,5
0,1,79,22,1190,4,5
1,0,71,29,911,4,5
1,0,72,22,1109,4,5
0,1,84,29,424,4,5
0,0,84,29,1563,4,5
1,0,28,23,1037,4,5
0,1,52,10,1803,4,5
1,0,12,29,1750,4,5
1,0,82,29,105,4,5
0,1,72,48,1492,4,5
1,1,72,29,1585,4,5
0,1,12,65,408,4,5
1,0,52,2,533,4,5
1,0,71,29,1731,4,5
0,0,80,29,1447,4,5
0,0,84,23,1199,4,5
0,0,82,8,1698,4,5
0,0,71,29,1372,4,5
0,0,72,66,1011,4,5
0,0,84,29,1834,4,5
1,0,80,29,1447,4,5
1,1,72,29,1436,4,5
0,0,52,65,1447,4,5
0,0,82,66,1908,4,5
1,0,79,66,1870,4,5
1,0,28,29,1347,4,5
1,0,84,29,1323,4,5
0,0,79,29,1478,4,5
0,0,50,10,1544,4,5
1,0,79,29,1447,4,5
1,1,52,29,1615,4,5
1,0,79,29,1870,4,5
1,0,80,22,1109,4,5
0,1,52,48,1764,4,5
0,1,51,2,535,4,5
0,0,80,66,310,4,5
0,0,80,29,1461,4,5
1,0,72,29,414,4,5
1,1,82,66,900,4,5
0,0,14,29,1461,4,5
0,0,72,29,1227,4,5
0,0,51,28,1185,4,5
0,0,51,10,1268,4,5
0,0,28,29,1447,4,5
0,0,71,65,1560,4,5
0,0,71,29,628,4,5
0,0,71,56,1698,4,5
0,0,71,56,1698,4,5
0,0,72,22,1109,4,5
0,0,84,56,1698,4,5
1,0,79,29,1406,4,5
1,0,79,29,1692,4,5
1,0,14,68,1659,4,5
0,1,79,8,1268,4,5
0,0,52,48,125,4,5
1,0,12,17,1206,4,5
1,0,84,22,1036,4,5
0,0,51,10,422,4,5
0,0,51,56,1912,4,5
0,0,82,29,1634,4,5
0,0,52,48,1227,4,5
1,0,79,29,1436,4,5
1,0,72,29,1647,4,5
0,0,82,29,1740,4,5
1,0,14,29,868,4,5
0,0,82,29,1011,4,5
1,0,71,22,712,4,5
0,1,52,22,1146,4,5
0,0,79,22,1109,4,5
0,0,72,29,1461,4,5
1,0,72,29,1481,4,5
0,1,84,56,1237,4,5
1,0,79,29,1447,4,5
0,1,84,8,1447,4,5
0,1,84,22,1177,4,5
0,1,71,29,1870,4,5
0,0,52,29,1268,4,5
0,0,72,23,1127,4,5
0,0,12,22,1174,4,5
0,0,52,22,1109,4,5
0,0,82,29,445,4,5
0,0,52,10,1228,4,5
0,1,52,10,1565,4,5
0,0,72,8,1507,4,5
0,0,71,29,989,4,5
1,0,71,20,818,4,5
0,0,79,29,1243,4,5
1,0,84,22,1159,4,5
0,0,52,29,1447,4,5
0,0,28,29,1321,4,5
0,0,82,29,1447,4,5
0,0,72,29,1908,4,5
0,0,71,8,1333,4,5
1,0,84,29,1461,4,5
0,1,72,48,1769,4,5
0,1,28,29,424,4,5
0,0,79,29,1908,4,5
0,0,71,29,1419,4,5
0,0,80,8,1886,4,5
0,0,12,29,1492,4,5
1,0,79,22,1039,4,5
1,0,12,29,1870,4,5
0,0,72,66,935,4,5
0,0,51,8,131,4,5
0,0,79,66,1461,4,5
0,0,71,29,1447,4,5
1,0,71,29,1011,4,5
0,1,82,10,200,4,5
0,0,28,29,1268,4,5
0,0,71,29,1461,4,5
0,0,72,29,1447,4,5
0,0,12,29,1268,4,5
0,0,79,29,1675,4,5
0,0,80,29,933,4,5
0,0,82,63,1690,4,5
1,0,14,22,1109,4,5
1,1,82,29,989,4,5
0,0,28,10,1459,4,5
0,0,80,59,1908,4,5
0,0,82,56,1560,4,5
0,0,72,29,1544,4,5
0,0,72,29,1268,4,5
0,0,79,66,1637,4,5
0,0,14,29,1677,4,5
0,0,71,29,1803,4,5
0,0,71,8,1447,4,5
0,0,71,10,1268,4,5
0,0,71,22,1204,4,5
0,0,72,66,975,4,5
0,0,52,66,935,4,5
0,0,84,10,934,4,5
0,0,52,22,1109,4,5
0,0,80,59,1908,4,5
0,0,12,29,1447,4,5
0,0,71,48,1711,4,5
0,0,12,29,1563,4,5
0,0,71,22,1109,4,5
0,0,72,66,1447,4,5
0,0,72,66,1447,4,5
0,0,79,60,995,4,5
0,0,14,29,1465,4,5
0,0,79,22,76,4,5
1,0,14,66,1390,4,5
0,0,51,29,1252,4,5
0,0,51,29,34,4,5
1,0,52,22,1109,4,5
1,0,84,29,1227,4,5
1,0,12,29,1296,4,5
0,0,71,66,1349,4,5
0,0,52,48,1751,4,5
1,0,52,23,1112,4,5
0,0,72,29,1447,4,5
1,1,52,29,1838,4,5
0,0,52,29,1461,4,5
1,0,51,2,540,4,5
1,0,51,66,1888,4,5
0,0,72,66,1879,4,5
1,0,52,66,663,4,5
0,0,72,66,1001,4,5
0,0,14,66,1847,4,5
0,0,12,66,1227,4,5
0,0,12,66,1908,4,5
1,0,84,66,1870,4,5
1,0,12,42,1589,4,5
0,0,72,66,1908,4,5
0,0,52,24,1165,4,5
1,1,12,66,967,4,5
1,0,82,66,281,4,5
0,0,72,66,218,4,5
1,0,84,66,1447,4,5
1,0,82,66,1889,4,5
1,0,82,66,1640,4,5
0,0,28,66,1376,4,5
1,0,84,66,1372,4,5
1,0,84,66,855,4,5
1,0,52,66,1908,4,5
0,0,72,66,1858,4,5
1,0,72,66,1011,4,5
0,0,52,66,1317,4,5
0,0,14,66,1908,4,5
0,0,72,6,561,4,5
1,0,72,66,278,4,5
1,0,79,66,1673,4,5
1,0,14,20,800,4,5
1,0,52,66,1681,4,5
1,0,84,66,1447,4,5
1,0,84,66,374,4,5
1,0,71,66,1478,4,5
1,0,84,66,1886,4,5
